,ID,NAME,DATE,TIME,L,CLASS,LAT,LONG,WIND,PRESS,SEASON,NUM,TIMESTAMP
3,IO042016,UNNAMED,2016-11-30,0000,  , TS,9.4,84.7,45,989,2016,4,2016-11-30 06:00:00
4,IO042016,UNNAMED,2016-11-30,0100,  , TS,9.8,83.8,45,989,2016,4,2016-11-30 12:00:00
5,IO042016,UNNAMED,2016-11-30,0100,  , TS,10.2,82.9,45,989,2016,4,2016-11-30 18:00:00
6,IO042016,UNNAMED,2016-12-01,1000,  , TS,10.3,82.1,40,993,2016,4,2016-12-01 00:00:00
7,IO042016,UNNAMED,2016-12-01,1000,  , TS,10.4,81.3,40,993,2016,4,2016-12-01 06:00:00
8,IO042016,UNNAMED,2016-12-01,1100,  , TS,10.8,80.5,35,996,2016,4,2016-12-01 12:00:00
9,IO042016,UNNAMED,2016-12-01,1100,  , TD,10.8,80.1,25,1004,2016,4,2016-12-01 18:00:00
10,IO042016,UNNAMED,2016-12-02,2000,  , DB,10.9,79.6,20,1007,2016,4,2016-12-02 00:00:00
11,IO042016,UNNAMED,2016-12-02,2000,  , DB,11.0,78.9,20,1007,2016,4,2016-12-02 06:00:00
0,IO022018,UNNAMED,2018-05-21,1000,  , TD,7.9,58.6,25,1004,2018,2,2018-05-21 06:00:00
1,IO022018,UNNAMED,2018-05-21,1100,  , TD,8.3,58.2,25,1004,2018,2,2018-05-21 12:00:00
2,IO022018,UNNAMED,2018-05-21,1100,  , TD,8.7,57.8,30,1003,2018,2,2018-05-21 18:00:00
3,IO022018,UNNAMED,2018-05-22,2000,  , TS,9.1,57.5,35,999,2018,2,2018-05-22 00:00:00
4,IO022018,UNNAMED,2018-05-22,2000,  , TS,9.6,57.2,35,1000,2018,2,2018-05-22 06:00:00
5,IO022018,UNNAMED,2018-05-22,2100,  , TS,10.2,56.8,40,993,2018,2,2018-05-22 12:00:00
6,IO022018,UNNAMED,2018-05-22,2100,  , TS,10.6,56.4,50,985,2018,2,2018-05-22 18:00:00
7,IO022018,UNNAMED,2018-05-23,3000,  , TS,10.9,56.1,55,989,2018,2,2018-05-23 00:00:00
9,IO022018,UNNAMED,2018-05-23,3000,  , TS,11.4,56.2,60,986,2018,2,2018-05-23 06:00:00
11,IO022018,UNNAMED,2018-05-23,3100,  , TY,11.9,56.1,65,974,2018,2,2018-05-23 12:00:00
14,IO022018,UNNAMED,2018-05-23,3100,  , TY,12.5,55.8,75,976,2018,2,2018-05-23 18:00:00
17,IO022018,UNNAMED,2018-05-24,4000,  , TY,13.0,55.7,80,963,2018,2,2018-05-24 00:00:00
20,IO022018,UNNAMED,2018-05-24,4000,  , TY,13.7,55.6,80,971,2018,2,2018-05-24 06:00:00
23,IO022018,UNNAMED,2018-05-24,4100,  , TY,14.3,55.4,80,963,2018,2,2018-05-24 12:00:00
26,IO022018,UNNAMED,2018-05-24,4100,  , TY,14.6,55.2,80,963,2018,2,2018-05-24 15:00:00
29,IO022018,UNNAMED,2018-05-24,4100,  , TY,14.9,54.9,80,963,2018,2,2018-05-24 18:00:00
32,IO022018,UNNAMED,2018-05-25,5000,  , TY,15.2,54.7,85,964,2018,2,2018-05-25 00:00:00
35,IO022018,UNNAMED,2018-05-25,5000,  , TY,15.7,54.6,90,960,2018,2,2018-05-25 06:00:00
38,IO022018,UNNAMED,2018-05-25,5100,  , TY,16.3,54.4,100,948,2018,2,2018-05-25 12:00:00
41,IO022018,UNNAMED,2018-05-25,5100,  , TY,16.7,53.9,100,953,2018,2,2018-05-25 18:00:00
44,IO022018,UNNAMED,2018-05-26,6000,  , TY,17.2,53.5,85,963,2018,2,2018-05-26 00:00:00
47,IO022018,UNNAMED,2018-05-26,6000,  , TY,17.9,53.3,70,970,2018,2,2018-05-26 06:00:00
50,IO022018,UNNAMED,2018-05-26,6100,  , TS,18.6,53.1,55,982,2018,2,2018-05-26 12:00:00
52,IO022018,UNNAMED,2018-05-26,6100,  , TS,18.9,52.7,45,989,2018,2,2018-05-26 18:00:00
53,IO022018,UNNAMED,2018-05-27,7000,  , TS,19.0,52.3,35,996,2018,2,2018-05-27 00:00:00
54,IO022018,UNNAMED,2018-05-27,7000,  , TD,19.0,52.0,30,1000,2018,2,2018-05-27 06:00:00
0,IO052010,UNNAMED,2010-10-31,1100,  , DB,6.3,104.5,15,1005,2010,5,2010-10-31 18:00:00
1,IO052010,UNNAMED,2010-11-01,1000,  , DB,6.0,103.5,20,1004,2010,5,2010-11-01 00:00:00
2,IO052010,UNNAMED,2010-11-01,1000,  , DB,6.5,102.6,20,1007,2010,5,2010-11-01 06:00:00
3,IO052010,UNNAMED,2010-11-01,1100,  , DB,7.1,101.7,20,1007,2010,5,2010-11-01 12:00:00
4,IO052010,UNNAMED,2010-11-01,1100,  , DB,7.6,100.7,20,1007,2010,5,2010-11-01 18:00:00
5,IO052010,UNNAMED,2010-11-02,2000,  , DB,7.7,98.9,20,1007,2010,5,2010-11-02 00:00:00
6,IO052010,UNNAMED,2010-11-02,2000,  , DB,8.4,97.9,20,1007,2010,5,2010-11-02 06:00:00
7,IO052010,UNNAMED,2010-11-02,2100,  , DB,8.3,96.9,20,1007,2010,5,2010-11-02 12:00:00
8,IO052010,UNNAMED,2010-11-02,2100,  , TD,8.3,95.9,25,1004,2010,5,2010-11-02 18:00:00
9,IO052010,UNNAMED,2010-11-03,3000,  , TD,8.3,94.9,25,1004,2010,5,2010-11-03 00:00:00
10,IO052010,UNNAMED,2010-11-03,3000,  , TD,8.3,94.0,25,1004,2010,5,2010-11-03 06:00:00
11,IO052010,UNNAMED,2010-11-03,3100,  , TD,8.3,93.2,25,1004,2010,5,2010-11-03 12:00:00
12,IO052010,UNNAMED,2010-11-03,3100,  , TD,8.4,92.3,30,1000,2010,5,2010-11-03 18:00:00
13,IO052010,UNNAMED,2010-11-04,4000,  , TD,8.5,91.5,30,1000,2010,5,2010-11-04 00:00:00
14,IO052010,UNNAMED,2010-11-04,4000,  , TD,8.7,90.8,30,1000,2010,5,2010-11-04 06:00:00
15,IO052010,UNNAMED,2010-11-04,4100,  , TS,8.8,90.0,35,996,2010,5,2010-11-04 12:00:00
16,IO052010,UNNAMED,2010-11-04,4100,  , TS,9.0,89.3,35,996,2010,5,2010-11-04 18:00:00
17,IO052010,UNNAMED,2010-11-05,5000,  , TS,9.2,88.6,45,989,2010,5,2010-11-05 00:00:00
18,IO052010,UNNAMED,2010-11-05,5000,  , TS,9.4,87.9,45,989,2010,5,2010-11-05 06:00:00
19,IO052010,UNNAMED,2010-11-05,5100,  , TS,9.7,87.1,45,989,2010,5,2010-11-05 12:00:00
20,IO052010,UNNAMED,2010-11-05,5100,  , TS,10.1,86.5,55,982,2010,5,2010-11-05 18:00:00
22,IO052010,UNNAMED,2010-11-06,6000,  , TS,10.4,86.0,55,982,2010,5,2010-11-06 00:00:00
24,IO052010,UNNAMED,2010-11-06,6000,  , TS,10.7,85.5,55,982,2010,5,2010-11-06 06:00:00
26,IO052010,UNNAMED,2010-11-06,6100,  , TS,11.2,84.7,55,982,2010,5,2010-11-06 12:00:00
28,IO052010,UNNAMED,2010-11-06,6100,  , TS,11.6,83.9,55,982,2010,5,2010-11-06 18:00:00
30,IO052010,UNNAMED,2010-11-07,7000,  , TS,12.1,82.9,45,989,2010,5,2010-11-07 00:00:00
31,IO052010,UNNAMED,2010-11-07,7000,  , TS,12.5,81.8,45,989,2010,5,2010-11-07 06:00:00
32,IO052010,UNNAMED,2010-11-07,7100,  , TS,12.9,81.2,40,993,2010,5,2010-11-07 12:00:00
33,IO052010,UNNAMED,2010-11-07,7100,  , TS,13.3,80.0,35,996,2010,5,2010-11-07 18:00:00
34,IO052010,UNNAMED,2010-11-08,8000,  , TD,14.7,78.6,30,1000,2010,5,2010-11-08 00:00:00
0,IO032014,UNNAMED,2014-10-06,6000,  , DB,10.7,96.1,15,1010,2014,3,2014-10-06 06:00:00
1,IO032014,UNNAMED,2014-10-06,6100,  , DB,10.7,95.9,20,1007,2014,3,2014-10-06 12:00:00
2,IO032014,UNNAMED,2014-10-06,6100,  , TD,10.8,95.6,25,1004,2014,3,2014-10-06 18:00:00
3,IO032014,UNNAMED,2014-10-07,7000,  , TD,11.0,95.2,25,1004,2014,3,2014-10-07 00:00:00
4,IO032014,UNNAMED,2014-10-07,7000,  , TD,11.2,94.7,25,1004,2014,3,2014-10-07 06:00:00
5,IO032014,UNNAMED,2014-10-07,7100,  , TD,11.4,94.2,30,1000,2014,3,2014-10-07 12:00:00
6,IO032014,UNNAMED,2014-10-07,7100,  , TD,11.8,93.5,30,1000,2014,3,2014-10-07 18:00:00
7,IO032014,UNNAMED,2014-10-08,8000,  , TS,12.2,92.7,35,996,2014,3,2014-10-08 00:00:00
8,IO032014,UNNAMED,2014-10-08,8000,  , TS,12.6,91.7,40,993,2014,3,2014-10-08 06:00:00
9,IO032014,UNNAMED,2014-10-08,8100,  , TS,13.0,90.7,45,989,2014,3,2014-10-08 12:00:00
10,IO032014,UNNAMED,2014-10-08,8100,  , TS,13.3,90.0,50,985,2014,3,2014-10-08 18:00:00
12,IO032014,UNNAMED,2014-10-09,9000,  , TS,13.5,89.4,55,982,2014,3,2014-10-09 00:00:00
14,IO032014,UNNAMED,2014-10-09,9000,  , TS,13.7,88.9,60,978,2014,3,2014-10-09 06:00:00
16,IO032014,UNNAMED,2014-10-09,9100,  , TS,14.0,88.5,60,978,2014,3,2014-10-09 12:00:00
18,IO032014,UNNAMED,2014-10-09,9100,  , TS,14.3,88.1,60,978,2014,3,2014-10-09 18:00:00
20,IO032014,UNNAMED,2014-10-10,0000,  , TY,14.7,87.7,65,974,2014,3,2014-10-10 00:00:00
22,IO032014,UNNAMED,2014-10-10,0000,  , TY,15.0,87.3,65,974,2014,3,2014-10-10 06:00:00
24,IO032014,UNNAMED,2014-10-10,0100,  , TY,15.4,86.9,75,967,2014,3,2014-10-10 12:00:00
27,IO032014,UNNAMED,2014-10-10,0100,  , TY,15.7,86.2,85,959,2014,3,2014-10-10 18:00:00
30,IO032014,UNNAMED,2014-10-11,1000,  , TY,15.8,85.7,95,952,2014,3,2014-10-11 00:00:00
33,IO032014,UNNAMED,2014-10-11,1000,  , TY,16.1,85.2,105,944,2014,3,2014-10-11 06:00:00
36,IO032014,UNNAMED,2014-10-11,1100,  , TY,16.2,84.9,115,937,2014,3,2014-10-11 12:00:00
39,IO032014,UNNAMED,2014-10-11,1100,  , TY,16.7,84.6,115,937,2014,3,2014-10-11 18:00:00
42,IO032014,UNNAMED,2014-10-12,2000,  , TY,17.1,84.1,115,937,2014,3,2014-10-12 00:00:00
45,IO032014,UNNAMED,2014-10-12,2000,  , TY,17.6,83.4,115,937,2014,3,2014-10-12 06:00:00
48,IO032014,UNNAMED,2014-10-12,2100,  , TY,18.0,82.9,105,944,2014,3,2014-10-12 12:00:00
51,IO032014,UNNAMED,2014-10-12,2100,  , TY,18.8,82.2,80,963,2014,3,2014-10-12 18:00:00
54,IO032014,UNNAMED,2014-10-13,3000,  , TS,19.9,81.6,55,982,2014,3,2014-10-13 00:00:00
55,IO032014,UNNAMED,2014-10-13,3000,  , TS,21.0,81.3,40,993,2014,3,2014-10-13 06:00:00
56,IO032014,UNNAMED,2014-10-13,3100,  , TD,22.0,81.2,30,1000,2014,3,2014-10-13 12:00:00
0,IO072018,UNNAMED,2018-11-10,0100,  , DB,12.9,90.2,30,1004,2018,7,2018-11-10 12:00:00
1,IO072018,UNNAMED,2018-11-10,0100,  , TS,13.2,89.7,35,1000,2018,7,2018-11-10 18:00:00
2,IO072018,UNNAMED,2018-11-11,1000,  , TS,13.3,89.1,35,996,2018,7,2018-11-11 00:00:00
3,IO072018,UNNAMED,2018-11-11,1000,  , TS,13.4,88.4,35,996,2018,7,2018-11-11 06:00:00
4,IO072018,UNNAMED,2018-11-11,1100,  , TS,13.1,87.4,35,996,2018,7,2018-11-11 12:00:00
5,IO072018,UNNAMED,2018-11-11,1100,  , TS,12.8,87.2,35,1004,2018,7,2018-11-11 18:00:00
6,IO072018,UNNAMED,2018-11-12,2000,  , TS,12.5,87.3,35,1004,2018,7,2018-11-12 00:00:00
7,IO072018,UNNAMED,2018-11-12,2000,  , TS,12.3,87.6,35,996,2018,7,2018-11-12 06:00:00
8,IO072018,UNNAMED,2018-11-12,2100,  , TD,12.9,87.8,30,1000,2018,7,2018-11-12 12:00:00
9,IO072018,UNNAMED,2018-11-12,2100,  , TD,13.4,87.6,30,1000,2018,7,2018-11-12 18:00:00
10,IO072018,UNNAMED,2018-11-13,3000,  , TD,13.9,87.2,30,1000,2018,7,2018-11-13 00:00:00
11,IO072018,UNNAMED,2018-11-13,3000,  , TD,13.8,86.5,30,1000,2018,7,2018-11-13 06:00:00
12,IO072018,UNNAMED,2018-11-13,3100,  , TD,13.6,86.1,30,1000,2018,7,2018-11-13 12:00:00
13,IO072018,UNNAMED,2018-11-13,3100,  , TS,13.4,85.8,35,1003,2018,7,2018-11-13 18:00:00
14,IO072018,UNNAMED,2018-11-14,4000,  , TS,13.1,85.4,40,1001,2018,7,2018-11-14 00:00:00
15,IO072018,UNNAMED,2018-11-14,4000,  , TS,12.8,85.1,45,989,2018,7,2018-11-14 06:00:00
16,IO072018,UNNAMED,2018-11-14,4100,  , TS,12.3,84.5,50,985,2018,7,2018-11-14 12:00:00
17,IO072018,UNNAMED,2018-11-14,4100,  , TS,12.0,83.9,50,985,2018,7,2018-11-14 18:00:00
18,IO072018,UNNAMED,2018-11-15,5000,  , TS,11.6,83.1,55,982,2018,7,2018-11-15 00:00:00
19,IO072018,UNNAMED,2018-11-15,5000,  , TY,11.3,82.3,65,974,2018,7,2018-11-15 06:00:00
21,IO072018,UNNAMED,2018-11-15,5100,  , TY,10.9,81.2,70,970,2018,7,2018-11-15 12:00:00
24,IO072018,UNNAMED,2018-11-15,5100,  , TY,10.6,80.2,80,963,2018,7,2018-11-15 18:00:00
27,IO072018,UNNAMED,2018-11-16,6000,  , TY,10.5,79.1,70,970,2018,7,2018-11-16 00:00:00
30,IO072018,UNNAMED,2018-11-16,6000,  , TS,10.4,77.7,55,982,2018,7,2018-11-16 06:00:00
32,IO072018,UNNAMED,2018-11-16,6100,  , TS,10.0,76.2,45,989,2018,7,2018-11-16 12:00:00
33,IO072018,UNNAMED,2018-11-16,6100,  , TS,9.7,75.2,40,993,2018,7,2018-11-16 18:00:00
34,IO072018,UNNAMED,2018-11-17,7000,  , TS,9.6,74.0,40,1004,2018,7,2018-11-17 00:00:00
35,IO072018,UNNAMED,2018-11-17,7000,  , TS,9.8,72.8,40,1005,2018,7,2018-11-17 06:00:00
36,IO072018,UNNAMED,2018-11-17,7100,  , TS,10.0,71.9,40,1003,2018,7,2018-11-17 12:00:00
37,IO072018,UNNAMED,2018-11-17,7100,  , TS,10.3,70.9,35,1007,2018,7,2018-11-17 18:00:00
38,IO072018,UNNAMED,2018-11-18,8000,  , TD,10.5,70.0,30,1006,2018,7,2018-11-18 00:00:00
39,IO072018,UNNAMED,2018-11-18,8000,  , TD,10.5,69.1,25,1009,2018,7,2018-11-18 06:00:00
40,IO072018,UNNAMED,2018-11-18,8100,  , DB,10.5,68.4,20,1008,2018,7,2018-11-18 12:00:00
41,IO072018,UNNAMED,2018-11-18,8100,  , DB,10.5,67.5,20,1010,2018,7,2018-11-18 18:00:00
42,IO072018,UNNAMED,2018-11-19,9000,  , DB,10.5,66.7,20,1010,2018,7,2018-11-19 00:00:00
43,IO072018,UNNAMED,2018-11-19,9000,  , DB,10.5,65.9,20,1010,2018,7,2018-11-19 06:00:00
0,IO012018,UNNAMED,2018-05-15,5100,  , DB,11.3,53.7,20,1007,2018,1,2018-05-15 18:00:00
1,IO012018,UNNAMED,2018-05-16,6000,  , TD,12.0,52.7,25,1004,2018,1,2018-05-16 00:00:00
2,IO012018,UNNAMED,2018-05-16,6000,  , TD,12.7,51.6,25,1004,2018,1,2018-05-16 06:00:00
3,IO012018,UNNAMED,2018-05-16,6100,  , TD,13.1,50.6,30,1005,2018,1,2018-05-16 12:00:00
4,IO012018,UNNAMED,2018-05-16,6100,  , TS,13.2,49.7,35,1002,2018,1,2018-05-16 18:00:00
5,IO012018,UNNAMED,2018-05-17,7000,  , TS,13.2,49.3,40,1002,2018,1,2018-05-17 00:00:00
6,IO012018,UNNAMED,2018-05-17,7000,  , TS,13.2,48.9,45,989,2018,1,2018-05-17 06:00:00
7,IO012018,UNNAMED,2018-05-17,7100,  , TS,13.0,48.1,50,985,2018,1,2018-05-17 12:00:00
8,IO012018,UNNAMED,2018-05-17,7100,  , TS,12.4,47.0,50,985,2018,1,2018-05-17 18:00:00
9,IO012018,UNNAMED,2018-05-18,8000,  , TS,11.9,46.4,50,985,2018,1,2018-05-18 00:00:00
11,IO012018,UNNAMED,2018-05-18,8000,  , TS,11.7,45.9,55,982,2018,1,2018-05-18 06:00:00
13,IO012018,UNNAMED,2018-05-18,8100,  , TS,11.5,45.5,60,978,2018,1,2018-05-18 12:00:00
15,IO012018,UNNAMED,2018-05-18,8100,  , TY,11.2,45.1,65,974,2018,1,2018-05-18 18:00:00
17,IO012018,UNNAMED,2018-05-19,9000,  , TS,10.9,44.7,60,978,2018,1,2018-05-19 00:00:00
19,IO012018,UNNAMED,2018-05-19,9000,  , TS,10.6,44.3,55,982,2018,1,2018-05-19 06:00:00
21,IO012018,UNNAMED,2018-05-19,9100,  , TS,10.3,43.9,50,995,2018,1,2018-05-19 12:00:00
23,IO012018,UNNAMED,2018-05-19,9100,  , TS,10.0,43.5,45,989,2018,1,2018-05-19 18:00:00
24,IO012018,UNNAMED,2018-05-20,0000,  , TS,9.9,42.8,40,993,2018,1,2018-05-20 00:00:00
25,IO012018,UNNAMED,2018-05-20,0000,  , TD,9.8,41.8,30,1000,2018,1,2018-05-20 06:00:00
0,IO012015,UNNAMED,2015-06-06,6000,  , TD,13.1,68.5,25,1004,2015,1,2015-06-06 06:00:00
1,IO012015,UNNAMED,2015-06-06,6100,  , TD,13.8,68.6,25,1004,2015,1,2015-06-06 12:00:00
2,IO012015,UNNAMED,2015-06-06,6100,  , TD,14.5,68.6,25,1004,2015,1,2015-06-06 18:00:00
3,IO012015,UNNAMED,2015-06-07,7000,  , TD,15.2,68.6,30,1000,2015,1,2015-06-07 00:00:00
4,IO012015,UNNAMED,2015-06-07,7000,  , TS,15.7,68.5,40,993,2015,1,2015-06-07 06:00:00
5,IO012015,UNNAMED,2015-06-07,7100,  , TS,16.4,68.5,40,993,2015,1,2015-06-07 12:00:00
6,IO012015,UNNAMED,2015-06-07,7100,  , TS,17.2,68.5,40,993,2015,1,2015-06-07 18:00:00
7,IO012015,UNNAMED,2015-06-07,7200,  , TS,17.5,68.3,40,993,2015,1,2015-06-07 21:00:00
8,IO012015,UNNAMED,2015-06-08,8000,  , TS,17.9,67.6,40,993,2015,1,2015-06-08 00:00:00
9,IO012015,UNNAMED,2015-06-08,8000,  , TS,18.1,66.8,45,989,2015,1,2015-06-08 06:00:00
10,IO012015,UNNAMED,2015-06-08,8100,  , TS,18.8,66.3,45,989,2015,1,2015-06-08 12:00:00
11,IO012015,UNNAMED,2015-06-08,8100,  , TS,19.4,65.7,50,985,2015,1,2015-06-08 18:00:00
12,IO012015,UNNAMED,2015-06-09,9000,  , TS,20.2,65.1,50,985,2015,1,2015-06-09 00:00:00
13,IO012015,UNNAMED,2015-06-09,9000,  , TS,20.6,64.1,50,985,2015,1,2015-06-09 06:00:00
15,IO012015,UNNAMED,2015-06-09,9100,  , TS,20.9,63.5,50,985,2015,1,2015-06-09 12:00:00
16,IO012015,UNNAMED,2015-06-09,9100,  , TS,21.0,62.7,55,982,2015,1,2015-06-09 18:00:00
18,IO012015,UNNAMED,2015-06-10,0000,  , TS,21.0,61.9,55,982,2015,1,2015-06-10 00:00:00
20,IO012015,UNNAMED,2015-06-10,0000,  , TS,20.9,61.6,55,982,2015,1,2015-06-10 06:00:00
22,IO012015,UNNAMED,2015-06-10,0100,  , TS,20.8,61.4,50,985,2015,1,2015-06-10 12:00:00
24,IO012015,UNNAMED,2015-06-10,0100,  , TS,20.6,61.4,45,989,2015,1,2015-06-10 18:00:00
25,IO012015,UNNAMED,2015-06-10,0200,  , TS,20.7,61.5,45,989,2015,1,2015-06-10 21:00:00
26,IO012015,UNNAMED,2015-06-11,1000,  , TS,20.8,61.0,45,989,2015,1,2015-06-11 00:00:00
27,IO012015,UNNAMED,2015-06-11,1000,  , TS,20.8,60.6,45,989,2015,1,2015-06-11 06:00:00
28,IO012015,UNNAMED,2015-06-11,1100,  , TS,20.8,60.3,40,993,2015,1,2015-06-11 12:00:00
29,IO012015,UNNAMED,2015-06-11,1100,  , TS,20.8,60.1,35,996,2015,1,2015-06-11 18:00:00
30,IO012015,UNNAMED,2015-06-12,2000,  , TS,20.8,60.0,35,996,2015,1,2015-06-12 00:00:00
31,IO012015,UNNAMED,2015-06-12,2000,  , TD,20.7,59.8,30,1000,2015,1,2015-06-12 06:00:00
0,IO052008,UNNAMED,2008-11-11,1100,  , TD,10.5,89.0,15,1010,2008,5,2008-11-11 18:00:00
1,IO052008,UNNAMED,2008-11-12,2000,  , DB,10.9,89.2,20,1007,2008,5,2008-11-12 00:00:00
2,IO052008,UNNAMED,2008-11-12,2000,  , DB,11.4,88.6,20,1007,2008,5,2008-11-12 06:00:00
3,IO052008,UNNAMED,2008-11-12,2100,  , DB,11.5,87.8,20,1007,2008,5,2008-11-12 12:00:00
4,IO052008,UNNAMED,2008-11-12,2100,  , DB,11.6,86.9,20,1007,2008,5,2008-11-12 18:00:00
5,IO052008,UNNAMED,2008-11-13,3000,  , DB,11.6,86.0,20,1004,2008,5,2008-11-13 00:00:00
6,IO052008,UNNAMED,2008-11-13,3000,  , DB,11.7,85.6,20,1007,2008,5,2008-11-13 06:00:00
7,IO052008,UNNAMED,2008-11-13,3100,  , TD,11.9,85.4,25,1004,2008,5,2008-11-13 12:00:00
8,IO052008,UNNAMED,2008-11-13,3100,  , TD,12.4,85.3,30,1000,2008,5,2008-11-13 18:00:00
9,IO052008,UNNAMED,2008-11-14,4000,  , TS,13.0,85.2,35,1000,2008,5,2008-11-14 00:00:00
10,IO052008,UNNAMED,2008-11-14,4000,  , TS,13.6,84.8,40,996,2008,5,2008-11-14 06:00:00
11,IO052008,UNNAMED,2008-11-14,4100,  , TS,14.0,84.1,45,989,2008,5,2008-11-14 12:00:00
12,IO052008,UNNAMED,2008-11-14,4100,  , TS,14.4,83.5,45,989,2008,5,2008-11-14 18:00:00
13,IO052008,UNNAMED,2008-11-15,5000,  , TS,14.3,82.9,45,989,2008,5,2008-11-15 00:00:00
14,IO052008,UNNAMED,2008-11-15,5000,  , TS,14.2,82.4,40,993,2008,5,2008-11-15 06:00:00
15,IO052008,UNNAMED,2008-11-15,5100,  , TS,14.4,81.6,40,993,2008,5,2008-11-15 12:00:00
16,IO052008,UNNAMED,2008-11-15,5100,  , TS,14.5,80.7,40,993,2008,5,2008-11-15 18:00:00
17,IO052008,UNNAMED,2008-11-16,6000,  , TS,14.8,79.8,35,996,2008,5,2008-11-16 00:00:00
18,IO052008,UNNAMED,2008-11-16,6000,  , TD,15.4,78.8,25,1004,2008,5,2008-11-16 06:00:00
0,IO052018,UNNAMED,2018-10-05,5100,  , DB,11.2,68.9,20,1004,2018,5,2018-10-05 18:00:00
1,IO052018,UNNAMED,2018-10-06,6000,  , DB,11.0,67.9,20,1007,2018,5,2018-10-06 00:00:00
2,IO052018,UNNAMED,2018-10-06,6000,  , TD,11.0,67.1,25,1006,2018,5,2018-10-06 06:00:00
3,IO052018,UNNAMED,2018-10-06,6100,  , TD,11.0,66.7,25,1004,2018,5,2018-10-06 12:00:00
4,IO052018,UNNAMED,2018-10-06,6100,  , TD,11.1,66.3,25,1004,2018,5,2018-10-06 18:00:00
5,IO052018,UNNAMED,2018-10-07,7000,  , TD,11.2,66.1,25,1003,2018,5,2018-10-07 00:00:00
6,IO052018,UNNAMED,2018-10-07,7000,  , TD,11.5,65.2,25,1004,2018,5,2018-10-07 06:00:00
7,IO052018,UNNAMED,2018-10-07,7100,  , TD,11.8,64.3,30,1000,2018,5,2018-10-07 12:00:00
8,IO052018,UNNAMED,2018-10-07,7100,  , TS,11.8,63.4,35,996,2018,5,2018-10-07 18:00:00
9,IO052018,UNNAMED,2018-10-08,8000,  , TS,11.8,62.6,40,993,2018,5,2018-10-08 00:00:00
10,IO052018,UNNAMED,2018-10-08,8000,  , TS,11.9,61.9,45,989,2018,5,2018-10-08 06:00:00
11,IO052018,UNNAMED,2018-10-08,8100,  , TS,12.2,61.6,50,985,2018,5,2018-10-08 12:00:00
13,IO052018,UNNAMED,2018-10-08,8100,  , TS,12.4,61.2,55,982,2018,5,2018-10-08 18:00:00
15,IO052018,UNNAMED,2018-10-09,9000,  , TS,12.7,60.8,55,982,2018,5,2018-10-09 00:00:00
17,IO052018,UNNAMED,2018-10-09,9000,  , TS,12.9,60.6,60,978,2018,5,2018-10-09 06:00:00
19,IO052018,UNNAMED,2018-10-09,9100,  , TS,13.1,60.4,60,978,2018,5,2018-10-09 12:00:00
21,IO052018,UNNAMED,2018-10-09,9100,  , TY,13.7,59.8,65,974,2018,5,2018-10-09 18:00:00
24,IO052018,UNNAMED,2018-10-10,0000,  , TY,13.9,59.3,70,970,2018,5,2018-10-10 00:00:00
27,IO052018,UNNAMED,2018-10-10,0000,  , TY,14.2,59.0,75,967,2018,5,2018-10-10 06:00:00
30,IO052018,UNNAMED,2018-10-10,0100,  , TY,14.4,58.6,85,969,2018,5,2018-10-10 12:00:00
33,IO052018,UNNAMED,2018-10-10,0100,  , TY,14.4,58.4,85,959,2018,5,2018-10-10 18:00:00
36,IO052018,UNNAMED,2018-10-11,1000,  , TY,14.4,58.2,75,975,2018,5,2018-10-11 00:00:00
39,IO052018,UNNAMED,2018-10-11,1000,  , TY,14.4,58.0,70,982,2018,5,2018-10-11 06:00:00
42,IO052018,UNNAMED,2018-10-11,1100,  , TS,14.5,57.9,60,978,2018,5,2018-10-11 12:00:00
44,IO052018,UNNAMED,2018-10-11,1100,  , TS,14.6,57.8,50,985,2018,5,2018-10-11 18:00:00
46,IO052018,UNNAMED,2018-10-12,2000,  , TS,14.6,57.6,45,989,2018,5,2018-10-12 00:00:00
47,IO052018,UNNAMED,2018-10-12,2000,  , TS,14.6,57.4,40,993,2018,5,2018-10-12 06:00:00
48,IO052018,UNNAMED,2018-10-12,2100,  , TS,14.6,56.9,40,993,2018,5,2018-10-12 12:00:00
49,IO052018,UNNAMED,2018-10-12,2100,  , TS,14.7,56.4,40,993,2018,5,2018-10-12 18:00:00
50,IO052018,UNNAMED,2018-10-13,3000,  , TS,14.7,55.8,40,993,2018,5,2018-10-13 00:00:00
51,IO052018,UNNAMED,2018-10-13,3000,  , TS,14.8,55.3,40,993,2018,5,2018-10-13 06:00:00
52,IO052018,UNNAMED,2018-10-13,3100,  , TS,14.9,54.6,40,993,2018,5,2018-10-13 12:00:00
53,IO052018,UNNAMED,2018-10-13,3100,  , TS,15.1,53.7,40,993,2018,5,2018-10-13 18:00:00
54,IO052018,UNNAMED,2018-10-14,4000,  , TS,15.5,52.8,35,1002,2018,5,2018-10-14 00:00:00
55,IO052018,UNNAMED,2018-10-14,4000,  , TS,15.8,52.2,35,996,2018,5,2018-10-14 06:00:00
56,IO052018,UNNAMED,2018-10-14,4100,  , TD,16.2,51.6,30,1000,2018,5,2018-10-14 12:00:00
57,IO052018,UNNAMED,2018-10-14,4100,  , TD,16.5,51.0,25,1004,2018,5,2018-10-14 18:00:00
0,IO012012,UNNAMED,2012-10-22,2100,  , DB,11.3,65.4,15,1008,2012,1,2012-10-22 18:00:00
